SEQ_NM,WEEKS,DAYS,FMLE_CURNT_CNT,SPAWN_RT,AVRG_SPAWN_WT,CNT_PER_FEED_QY,AVRG_WGH,CNT_PER_BEV_QY,BEV_FODR_RATE,TOP_TP,LWET_TP,TOP_HMDT,LWET_HMDT
864,14,4,106764,0,0,74.6,0,113,1.53,22,23,41,59
865,14,5,106763,0,0,74.3,0,105,1.42,22,24,33,60
866,14,6,106757,0,0,75.3,0,109,1.45,21,23,39,57
867,14,7,106752,0,0,76.3,1294,110,1.45,22,23,38,60
868,15,1,106747,0,0,79.9,0,111,1.39,22,26,32,60
869,15,2,106743,0,0,77.6,0,129,1.67,22,23,36,58
870,15,3,106740,0,0,77.8,0,120,1.55,22,23,45,58
871,15,4,106736,0,0,72.3,0,110,1.53,22,23,39,58
872,15,5,106734,0,0,67.4,0,89,1.33,22,24,30,60
873,15,6,106731,0,0,71.8,0,117,1.63,22,23,41,56
874,15,7,106730,0,0,76.2,1353,122,1.61,22,23,37,57
875,16,1,106728,0,0,75.8,0,111,1.48,22,24,35,59
876,16,2,106726,0,0,76.3,0,112,1.47,22,23,46,59
877,16,3,106723,0,0,76,0,111,1.47,22,24,41,60
878,16,4,106719,0,0,75.9,0,110,1.46,22,23,43,60
879,16,5,106716,0,0,76.2,0,108,1.42,22,25,37,60
880,16,6,106714,0,0,74.7,0,96,1.29,22,24,37,55
881,16,7,106713,0,0,73,1440,91,1.26,22,23,37,57
882,17,1,106712,0,0,74.7,0,104,1.4,22,24,36,57
883,17,2,106709,0,0,75.1,0,114,1.52,22,23,44,58
884,17,3,106708,0,0,80.1,0,101,1.26,22,23,41,58
885,17,4,106706,0,0,80.2,0,100,1.25,22,23,41,60
886,17,5,106704,0,0,77.9,0,98,1.27,22,24,33,60
887,17,6,106703,0,0,74.9,0,105,1.41,22,23,41,59
888,17,7,106699,0,0,74.7,1510,119,1.59,20,23,40,60
889,18,1,106695,0,0,76.6,0,110,1.45,22,24,33,61
890,18,2,106693,0,0,78.8,0,115,1.47,22,23,39,56
891,18,3,106688,0,0,75,0,116,1.56,22,23,40,59
892,18,4,106686,0,0,74.7,0,118,1.59,22,23,37,59
893,18,5,106685,0.01,0,78.3,0,123,1.58,22,23,26,60
894,18,6,106683,0.03,0,81,0,122,1.52,22,22,43,61
895,18,7,106682,0.03,0,81.3,1583,122,1.5,22,22,52,61
896,19,1,106682,0.05,0,83.2,0,122,1.48,21,23,42,60
897,19,2,106681,0.08,0,82.4,0,125,1.52,21,23,42,60
898,19,3,106679,0.11,45.1,93.7,0,124,1.33,21,22,49,59
899,19,4,106678,0.17,46.2,84.8,0,124,1.47,21,22,47,60
900,19,5,106676,0.29,45.9,84.3,0,130,1.55,21,23,32,60
901,19,6,106674,0.42,46.1,85.1,0,139,1.63,21,22,41,58
902,19,7,106673,0.67,46.8,92.4,1683,146,1.58,21,22,42,60
903,20,1,106671,1.11,46.6,91.5,0,148,1.62,21,23,38,61
904,20,2,106670,1.65,46.7,92.4,0,150,1.63,21,22,44,59
905,20,3,106668,2.58,46.7,92.6,0,145,1.57,20,22,51,79
906,20,4,106665,4.02,46.8,95,0,153,1.62,20,21,51,70
907,20,5,106661,5.88,46.7,96.3,0,147,1.53,19,21,52,67
908,20,6,106659,8.67,46.8,93.6,0,150,1.61,19,21,52,67
909,20,7,106656,11.9,47,93.3,1801,152,1.63,19,21,50,69
910,21,1,106651,15.91,47.1,91.4,0,153,1.68,19,21,52,68
911,21,2,106641,20.33,47.3,89.9,0,162,1.81,191,21,54,67
912,21,3,106633,24.94,47.5,92.7,0,177,1.91,19,20,59,68
913,21,4,106625,31.3,47.6,91.1,0,165,1.82,18,20,52,67
914,21,5,106611,37.33,47.9,92.7,0,171,1.85,19,21,43,69
915,21,6,106598,43.61,48.4,95.2,0,169,1.79,18,20,49,64
916,21,7,106594,49.12,48.9,92.6,1888,170,1.84,18,20,47,64
917,22,1,106584,56.09,49.3,99.4,0,181,1.82,18,21,33,67
918,22,2,106576,61.56,49.8,97.3,0,190,1.96,18,20,46,67
919,22,3,106572,67.7,50.2,100.8,0,185,1.84,19,23,34,66
920,22,4,106567,72.7,50.6,103.2,0,180,1.75,19,22,42,66
921,22,5,106559,77.1,51,108.3,0,178,1.65,19,21,52,64
922,22,6,106549,80.43,51.5,110.6,0,179,1.63,19,20,43,64
923,22,7,106538,83.44,51.8,107.6,1927,220,2.05,19,21,38,65
924,23,1,106530,86.08,52.2,111.2,0,189,1.71,19,21,30,64
925,23,2,106525,88.5,52.5,110.8,0,184,1.66,19,21,41,64
926,23,3,106524,89.3,52.9,113.4,0,181,1.6,19,21,40,63
927,23,4,106519,90.99,53.3,113.4,0,187,1.65,19,21,40,64
928,23,5,106514,91.88,53.6,113.5,0,188,1.66,19,22,45,63
929,23,6,106510,92.85,53.8,114.3,0,208,1.82,19,24,33,62
930,23,7,106509,93.62,54.3,114.6,1944,198,1.73,19,23,44,62
931,24,1,106504,93.81,54.3,114.9,0,189,1.65,19,24,28,61
932,24,2,106480,94.27,54.6,116.6,0,191,1.64,19,24,41,64
933,24,3,106476,95.11,54.7,115.5,0,190,1.65,20,24,34,64
934,24,4,106473,95.57,55.1,115.9,0,187,1.62,19,22,39,64
935,24,5,106470,95.45,55.2,117.1,0,207,1.77,19,24,26,63
936,24,6,106468,95.81,55.4,117.8,0,191,1.63,19,24,34,59
937,24,7,106457,95.49,55.8,116.4,0,189,1.63,19,24,42,67
938,25,1,106453,96.28,56,116.7,0,185,1.59,19,22,43,68
939,25,2,106451,96.05,56.2,117.3,1985,185,1.58,19,21,33,56
940,25,3,106450,96.55,56.3,116.9,0,192,1.65,19,22,35,60
941,25,4,106444,96.56,56.5,117.4,0,188,1.6,19,22,34,691
942,25,5,106442,95.79,56.7,116.7,0,207,1.78,19,24,25,60
943,25,6,106440,97.39,56.8,113.4,0,186,1.65,19,23,37,58
944,25,7,106438,96.2,57,104.2,1990,183,1.76,19,22,34,60
945,26,1,106434,96.8,57,119.6,0,187,1.57,19,23,34,61
946,26,2,106424,95.3,57.3,115.1,0,187,1.63,19,21,33,59
947,26,3,106421,95.2,57.1,117.5,0,185,1.58,19,21,36,60
948,26,4,106417,96.5,57.3,118.4,0,187,1.58,19,23,34,61
949,26,5,106415,96.2,57.5,121.1,0,184,1.53,19,24,41,60
950,26,6,106410,95.8,57.6,118,0,180,1.53,19,23,25,61
951,26,7,106406,97,57.8,124.1,2023,186,1.5,19,22,37,60
952,27,1,106405,96.06,57.8,121.5,0,189,1.56,19,24,29,60
953,27,2,106399,97.2,58,119.6,0,185,1.55,19,22,41,61
954,27,3,106397,96.18,58.2,121,0,188,1.56,19,23,38,62
955,27,4,106394,97.2,58.2,122.9,0,190,1.55,19,24,29,59
956,27,5,106393,95.8,58.3,121.2,0,190,1.57,19,24,23,61
957,27,6,106389,97.4,58.6,119.3,0,207,1.74,19,24,29,57
958,27,7,106383,96.4,58.6,117.3,2049,191,1.63,19,25,31,60
959,28,1,106382,97.6,58.7,120.6,0,199,1.66,20,24,42,62
960,28,2,106377,96.8,58.7,119,0,186,1.57,19,24,43,64
961,28,3,106373,96.8,58.8,117.6,0,184,1.57,19,23,46,65
962,28,4,106368,96.7,58.9,122.2,0,182,1.49,19,22,53,62
963,28,5,106367,96.4,58.9,117.5,0,201,1.72,19,22,33,62
964,28,6,106363,97.4,58.9,122.3,0,189,1.55,19,21,37,64
965,28,7,106363,96.4,59.1,115.3,2069,184,1.6,19,21,40,56
966,29,1,106356,96.41,58.9,118.8,0,187,1.58,19,23,29,58
967,29,2,106342,97,59.1,121.4,0,191,1.58,19,24,38,60
968,29,3,106321,97.1,59.3,124.3,0,187,1.51,19,24,30,61
969,29,4,106317,96.7,59.4,118.5,0,191,1.61,19,24,37,60
970,29,5,106315,96.29,59.4,121.1,0,195,1.62,19,24,29,59
971,29,6,106307,97.12,59.5,118.7,0,190,1.6,19,24,33,59
972,29,7,106305,96.7,59.5,120.3,2084,188,1.57,19,26,43,63
973,30,1,106302,96.5,59.6,119.3,0,200,1.68,22,29,50,71
974,30,2,106302,97.2,59.4,119.4,0,193,1.62,22,27,59,71
975,30,3,106292,96.7,59.6,113.8,0,194,1.71,22,27,56,74
976,30,4,106284,94.5,59.6,112.7,0,190,1.69,21,25,48,68
977,30,5,106281,95.4,59.6,112.7,0,189,1.69,21,25,51,66
978,30,6,106276,96.5,59.5,117.8,0,212,1.8,20,26,45,64
979,30,7,106274,96.2,59.6,91.9,2092,199,2.17,22,27,29,59
980,31,1,106271,96.03,59.7,153.3,0,221,1.45,22,26,26,60
981,31,2,106262,97.71,59.8,113.5,0,190,1.68,21,25,56,71
982,31,3,106258,96.35,59.8,115.9,0,190,1.65,21,25,55,66
983,31,4,106255,96.46,59.8,116.8,0,195,1.68,21,25,47,66
984,31,5,106252,96.37,59.9,117.3,0,195,1.67,21,25,46,64
985,31,6,106247,96.7,59.9,118.6,0,202,1.71,21,25,34,60
986,31,7,106243,96.31,60,120,2101,203,1.7,21,27,30,56
987,32,1,106240,96.67,60.1,115.1,0,195,1.7,23,25,44,67
988,32,2,106232,96.08,60.2,115.5,0,188,1.64,21,24,60,71
989,32,3,106223,96.9,60.1,120.2,0,192,1.6,21,27,59,74
990,32,4,106220,95.99,60,116.6,0,193,1.66,21,29,55,74
991,32,5,106218,96.25,60.1,114.9,0,184,1.6,20,24,47,64
992,32,6,106210,96.43,60.1,118.9,0,203,1.71,20,24,42,61
993,32,7,106208,96.05,60,119.3,2094,194,1.63,20,24,44,64
994,33,1,106204,96.43,60.1,120.5,0,195,1.63,21,25,51,66
995,33,2,106198,96.3,60.1,117.1,0,196,1.68,22,27,47,69
996,33,3,106193,96.5,60.2,117.6,0,187,1.6,20,247,59,72
997,33,4,106185,95.96,60.1,117.1,0,185,1.59,20,24,58,68
998,33,5,106179,95.62,60.1,119.5,0,190,1.59,20,26,43,67
999,33,6,106171,95.88,60.1,119.4,0,192,1.61,20,24,51,67
1000,33,7,106165,96.41,60.2,120.8,2097,196,1.63,21,25,42,67
1001,34,1,106161,96.21,60.2,122.7,0,202,1.65,21,28,48,67
1002,34,2,106153,95.76,60.2,120.1,0,210,1.75,22,30,34,69
1003,34,3,106149,96.05,60.2,117.3,0,196,1.67,22,28,48,69
1004,34,4,106133,95.81,60.3,116.9,0,195,1.67,21,25,46,70
1005,34,5,106131,95.3,60.3,111.4,0,190,1.71,21,25,0,0
1006,34,6,106124,95.5,60.4,113.6,0,222,1.96,23.9,29.6,51,71
1007,34,7,106121,95.2,60.2,112.7,2098,196,1.75,23,29,59,75
1008,35,1,106119,94.9,60.4,113.9,0,197,1.74,23,29,46,74
1009,35,2,106107,96,60.4,113.4,0,222,1.96,23,31,52,71
1010,35,3,106099,95.5,60.3,112.6,0,195,1.74,23,29,56,72
1011,35,4,106087,95.2,60.5,111.2,0,208,1.87,23,31,48,72
1012,35,5,106082,95.6,60.2,111.3,0,229,2.07,23,32,42,67
1013,35,6,106071,95.8,60.1,112.1,0,234,2.09,23,32,45,76
1014,35,7,106058,95.94,60.1,108.5,2110,213,1.97,23,31,59,78
1015,36,1,106051,95.05,60.1,109.9,0,198,1.81,23,29,59,75
1016,36,2,106044,95.3,60.3,111.7,0,227,2.04,23,31,53,77
1017,36,3,106029,95.79,60.4,112.5,0,198,1.76,23,28,48,77
1018,36,4,106022,94.96,60.5,116.7,0,199,1.71,23,28,0,0
1019,36,5,106017,94.74,60.4,115.4,0,204,1.77,23,28,54,71
1020,36,6,106012,95.17,60.4,117.3,0,199,1.7,23,28,51,73
1021,36,7,106007,95,60.3,113.9,2107,199,1.75,23,27,56,71
1022,37,1,106005,95.2,60.4,116,0,204,1.77,23,28,52,73
1023,37,2,105998,94.7,60.1,115.1,0,206,1.79,23,28,59,74
1024,37,3,105993,94.49,60.2,116.1,0,222,1.91,23,29,56,75
1025,37,4,105990,95,60.1,114.5,0,208,1.82,23,29,52,73
1026,37,5,105986,94.11,60.1,115.1,0,197,1.72,24,28,54,73
1027,37,6,105971,95.12,60.2,112.3,0,192,1.72,24,28,57,76
1028,37,7,105960,93.4,60.2,112.9,2111,189,1.67,23,26,69,78
1029,38,1,105956,92,60.2,112.9,0,195,1.73,23,28,59,75
1030,38,2,105945,94.03,60,116.5,0,198,1.71,23,28,56,73
1031,38,3,105930,93.54,60.1,116.5,0,206,1.78,23,28,60,75
1032,38,4,105925,92.61,60.2,116.6,0,199,1.71,23,28,63,75
1033,38,5,105922,93.55,60.2,112.7,0,191,1.7,23,25,62,75
1034,38,6,105908,93.69,60.3,117,0,194,1.66,23,25,63,73
1035,38,7,105904,83.7,60.2,120.8,2119,199,1.65,23,28,62,75
1036,39,1,105898,88.2,60.4,108.6,0,200,1.84,23,28,51,74
1037,39,2,105890,96.5,60.4,111.9,0,224,2.01,23,28,52,73
1038,39,3,105881,94.1,60.4,110.2,0,219,2,23,28,58,72
1039,39,4,105880,93.98,60.3,124.7,0,209,1.68,23,28,61,73
1040,39,5,105876,93.7,60.2,127.3,0,206,1.62,24,28,63,75
1041,39,6,105872,93.7,60.4,115.7,0,200,1.73,23,28,63,76
1042,39,7,105862,94.6,60.5,118.8,2143,210,1.77,23,29,62,75
1043,40,1,105855,94.8,60.3,125.7,0,207,1.66,25,28,67,75
1044,40,2,105848,94.5,60.4,116.9,0,204,1.75,24,28,61,74
1045,40,3,105845,93.7,60.3,113.7,0,199,1.75,23,28,62,75
1046,40,4,105839,95,60.4,113.6,0,187,1.65,23,24,69,75
1047,40,5,105835,95.6,60.3,115.4,0,194,1.69,23,26,59,72
1048,40,6,105830,99.3,60.2,117.2,0,204,1.74,23,28,54,73
1049,40,7,105823,88.3,60.6,120.6,0,207,1.72,23,28,59,71
1050,41,1,105818,95.5,60.6,116.7,0,207,1.77,23,28,65,75
1051,41,2,105816,93.52,60.5,117.9,0,205,1.74,23,28,63,75
1052,41,3,105811,95.3,60.5,118,0,226,1.92,25,29,65,75
1053,41,4,105803,93.1,60.5,114.1,0,204,1.79,25,29,70,75
1054,41,5,105798,93.1,60.7,117.9,0,201,1.71,24,28,64,76
1055,41,6,105793,95.9,60.4,117.1,0,199,1.7,24,26,73,77
1056,41,7,105790,93.02,60.4,114.9,2152,183,1.6,23,27,74,78
1057,42,1,105787,96.01,60.5,120.5,0,201,1.68,23,28,61,74
1058,42,2,105782,94.6,60.6,118.6,0,208,1.76,24,28,61,73
1059,42,3,105776,96.1,60.6,118.3,0,201,1.7,24,28,61,75
1060,42,4,105769,90.89,60.5,114.1,0,196,1.72,25,28,71,79
1061,42,5,105762,95,60.5,116.1,0,196,1.69,25,28,69,78
1062,42,6,105756,91.46,60.5,117,0,198,1.7,26,29,72,79
1063,42,7,105753,93.9,60.4,115.3,2161,202,1.76,25,29,72,79
1064,43,1,105752,94.1,60.4,114.6,0,203,1.77,25,30,72,79
1065,43,2,105742,93.78,60.1,108.2,0,201,1.87,26,30,72,79
1066,43,3,105731,94.8,59.9,110.7,0,216,1.96,26,30,73,79
1067,43,4,105721,92.83,60,111.7,0,193,1.73,26,29,75,79
1068,43,5,105718,92.43,60.2,97.4,0,212,2.19,26,32,69,79
1069,43,6,105701,92.89,59.8,113.5,0,209,1.85,28,32,73,78
1070,43,7,105685,93.7,59.6,101,2093,186,1.85,25,28,71,79
1071,44,1,105682,89.5,59.9,110,0,180,1.65,25,27,70,79
1072,44,2,105666,93.2,60,108.9,0,187,1.72,25,28,74,80
1073,44,3,105664,92.5,59.7,106.3,0,193,1.82,26,29,74,80
1074,44,4,105656,93.6,59.6,103,0,198,1.92,27,31,72,80
1075,44,5,105652,87.1,59.6,99.4,0,181,1.83,25,30,69,80
1076,44,6,105645,91.7,59.5,107.5,0,201,1.88,25,32,71,80
1077,44,7,105639,92.8,59.3,98,2133,203,2.08,28,33,69,79
1078,45,1,105627,86.18,59.2,94.6,0,200,2.12,28,32,69,78
1079,45,2,105615,90.8,59,91.8,0,210,2.29,27,31,74,80
1080,45,3,105598,93.3,59,94,0,200,2.13,26,33,67,79
1081,45,4,105587,84.2,59.1,97,0,200,2.06,27,32,71,79
1082,45,5,105583,90.4,59,100.5,0,214,2.14,26,31,72,80
1083,45,6,105577,95.7,59,105.8,0,195,1.85,25,31,71,79
1084,45,7,105569,79.8,59.5,104.5,2081,198,1.9,26,31,70,79
1085,46,1,105560,91.1,59,101.4,0,204,2.02,26,31,72,79
1086,46,2,105558,88.7,59,99.9,0,189,1.89,25,30,67,79
1087,46,3,105551,92.7,59.3,104.3,0,193,1.86,24,28,71,79
1088,46,4,105541,86.8,59.3,113.1,0,213,1.89,25,31,70,79
1089,46,5,105536,90.4,59.2,107.6,0,223,2.08,26,32,68,79
1090,46,6,105528,90,59.4,100.9,0,216,2.15,28,31,67,78
1091,46,7,105514,90.3,59.3,98.5,2109,209,2.13,27,32,70,80
1092,47,1,105513,90.3,59.3,95.4,0,222,2.33,27,33,68,80
1093,47,2,105501,93.8,59,98,0,198,2.02,27,31,73,81
1094,47,3,105484,89.7,59.2,95.4,0,208,2.18,27,32,72,81
1095,47,4,105474,90.88,59.3,105.8,0,204,1.93,26,32,67,78
1096,47,5,105470,89.67,59.3,102.5,0,195,1.91,26,30,65,78
1097,47,6,105463,88.2,59.5,109.8,0,179,1.63,25,28,65,78
1098,47,7,105449,87.54,59.5,101.6,2095,180,1.78,23,28,60,79
1099,48,1,105443,92,59.3,113.1,0,184,1.63,23,28,53,73
1100,48,2,105437,93.38,59.3,114.4,0,183,1.61,23,28,58,72
1101,48,3,105433,93.68,59.4,113.3,0,177,1.56,23,27,63,75
1102,48,4,105427,89.04,59.6,111.6,0,177,1.59,23,25,66,76
1103,48,5,105423,89.4,59.6,105.9,0,186,1.76,24,28,56,75
1104,48,6,105420,91.41,59.5,113,0,173,1.53,23,28,63,77
1105,48,7,105413,92.39,59.6,113.2,0,184,1.63,23,28,59,78
1106,49,1,105407,91.27,59.5,113.3,0,183,1.62,23,28,56,78
1107,49,2,105403,91.5,59.6,109.4,0,176,1.61,23,25,66,75
1108,49,3,105397,90.6,59.5,113.6,0,186,1.64,23,27,52,73
1109,49,4,105394,91.44,59.5,112.1,0,187,1.68,23,27,62,75
1110,49,5,105390,90.6,59.6,106.7,0,182,1.71,23,28,56,75
1111,49,6,105384,92.08,59.7,110.6,0,172,1.56,23,27,65,76
1112,49,7,105382,92.76,59.7,114.1,2131,193,1.69,23,25,56,78
1113,50,1,105373,88.88,59.7,114.4,0,185,1.62,23,28,39,71
1114,50,2,105368,91.42,59.6,111.3,0,178,1.61,23,27,41,71
1115,50,3,105355,92.64,59.6,113.1,0,181,1.61,21,26,42,67
1116,50,4,105349,91.3,59.6,110.6,0,180,1.63,21,26,42,66
1117,50,5,105346,90.93,59.6,113,0,186,1.65,21,27,44,64
1118,50,6,105338,110.47,59.6,105.7,0,182,1.73,23,26,49,57
1119,50,7,105335,93.78,59.7,112.7,2124,191,1.7,23,28,49,57
1120,51,1,105332,88.14,59.8,111.2,0,185,1.67,22,28,48,63
1121,51,2,105329,92.48,59.7,107.6,0,183,1.71,23,27,47,60
1122,51,3,105323,90.47,59.7,109,0,185,1.7,21,27,47,60
1123,51,4,105318,90.85,59.8,109.4,0,184,1.69,21,27,44,69
1124,51,5,105316,90.55,59.9,107.5,0,185,1.72,20,26,48,68
1125,51,6,105302,90.58,59.8,107.6,0,188,1.75,22,27,52,71
1126,51,7,105296,92.46,59.8,109.5,2124,200,1.84,22,26,53,70
1127,52,1,105294,91.02,59.9,108.7,0,202,1.86,21,27,53,72
1128,52,2,105289,88.57,59.9,109.3,0,180,1.66,23,26,54,71
1129,52,3,105277,90.1,59.9,110.6,0,179,1.63,20,25,51,71
1130,52,4,105268,91.56,59.8,106.8,0,178,1.67,19,24,42,60
1131,52,5,105265,90.55,59.6,109.1,0,183,1.68,19,24,38,61
1132,52,6,105259,89.83,59.7,106.5,0,187,1.76,20,25,33,58
1133,52,7,105251,90.72,59.6,111.5,0,188,1.69,20,25,39,60
1134,53,1,105246,90.09,59.6,108.9,0,192,1.76,20,26,41,56
1135,53,2,105242,90.01,59.7,109.9,0,210,1.91,20,25,43,60
1136,53,3,105237,87.4,59.7,110.1,0,188,1.71,21,25,51,64
1137,53,4,105232,90.71,59.6,108.6,0,184,1.7,20,25,50,67
1138,53,5,105224,89.36,59.6,109.2,0,188,1.73,19,24,34,65
1139,53,6,105212,94.1,59,111.1,0,186,1.68,19,24,33,61
1140,53,7,105203,85.04,59.5,108.4,2114,186,1.72,19,24,34,57
1141,54,1,105199,89.72,59.5,108.1,0,188,1.74,19,24,41,69
1142,54,2,105189,87.3,59.7,109.4,0,187,1.71,19,24,36,63
1143,54,3,105182,91.5,59.6,111.1,0,185,1.67,19,24,44,63
1144,54,4,105178,87.93,59.6,109.3,0,186,1.71,19,24,46,64
1145,54,5,105177,87.6,59.7,108.7,0,187,1.73,19,25,37,65
1146,54,6,105172,92.6,59.6,110.2,0,186,1.69,20,24,51,63
1147,54,7,105170,89.03,59.7,109.8,0,183,1.67,20,24,42,65
1148,55,1,105164,89.3,59.7,109,0,180,1.66,19,24,33,56
1149,55,2,105158,90,59.8,108.7,0,187,1.72,19,23,35,56
1150,55,3,105146,89.07,59.7,109.1,0,188,1.72,19,24,40,62
1151,55,4,105141,101.41,59.6,107,0,190,1.78,19,24,44,64
1152,55,5,105131,74.9,60,109.2,0,188,1.73,19,25,43,67
1153,55,6,105120,90.18,59.7,109.2,0,195,1.79,19,24,35,64
1154,55,7,105112,89.54,59.7,108.8,2124,195,1.8,19,24,31,59
1155,56,1,105108,88.03,59.7,111,0,193,1.74,19,24,33,62
1156,56,2,105102,91.07,59.9,110.5,0,213,1.93,19,24,43,60
1157,56,3,105099,96.77,59.8,125.2,0,222,1.78,20,23,52,67
1158,56,4,105099,81.2,60.1,104.2,0,179,1.73,19,23,33,67
1159,56,5,105095,89.53,60.1,113.5,0,189,1.67,19,21,36,62
1160,56,6,105090,91.77,60,113.9,0,194,1.71,19,23,38,59
1161,56,7,105083,91.14,60.1,114.2,2121,193,1.7,19,23,41,61
1162,57,1,105081,91.17,60.3,114,0,196,1.73,20,24,41,60
1163,57,2,105075,90.37,60.1,114.5,0,199,1.74,20,25,41,64
1164,57,3,105064,91,60.2,113.7,0,194,1.71,19,21,37,65
1165,57,4,105057,91.2,60.4,115.8,0,192,1.66,19,21,37,56
1166,57,5,105045,91.6,61.1,112.4,0,195,1.74,19,23,33,60
1167,57,6,105040,89.62,60.1,108.3,0,190,1.76,19,24,39,61
1168,57,7,105029,90.3,60.4,113.8,2145,197,1.74,19,24,36,63
1169,58,1,105024,95.6,60.5,122.4,0,198,1.62,19,24,45,63
1170,58,2,105020,95.6,60.5,114.4,0,193,1.69,19,24,41,66
1171,58,3,105016,78.9,60.8,113.5,0,193,1.7,19,24,50,65
1172,58,4,105013,91.3,60.8,115.2,0,200,1.74,19,25,48,66
1173,58,5,105009,89.2,60.9,118.9,0,210,1.77,20,26,46,64
1174,58,6,105004,91.6,60.5,117.4,0,224,1.91,23,25,60,67
1175,58,7,104999,91.2,60.4,116,2165,211,1.83,20,26,53,71
1176,59,1,104994,93.1,61.1,121.6,0,187,1.54,19,21,45,64
1177,59,2,104988,91.53,60,121.1,0,214,1.77,19,22,45,59
1178,59,3,104983,89.21,61.2,122.1,0,198,1.62,19,21,50,64
1179,59,4,104974,91.26,61,124.3,0,191,1.54,19,20,45,62
1180,59,5,104965,90.4,61,124.1,0,193,1.56,19,21,37,61
1181,59,6,104960,94.15,61,122.3,0,198,1.62,19,21,42,61
1182,59,7,104955,87.07,61,121.3,2167,203,1.68,19,21,42,63
1183,60,1,104952,90.64,61,122.2,0,198,1.63,19,21,48,63
1184,60,2,104950,90.99,61,121.4,0,192,1.59,19,20,37,60
1185,60,3,104948,92.17,60.9,121.3,0,187,1.55,19,20,42,60
1186,60,4,104946,90.28,61,122.8,0,196,1.6,18,20,46,62
1187,60,5,104942,94.41,61.2,120.3,0,198,1.65,18,20,41,63
1188,60,6,104935,60.05,61.8,120.3,0,202,1.68,19,21,32,56
1189,60,7,104928,91.83,61.3,119.2,2182,201,1.69,19,20,42,58
1190,61,1,104923,88.89,61.3,118.1,0,203,1.73,18,20,30,61
1191,61,2,104920,92.34,61.4,117.4,0,202,1.73,17,20,48,60
1192,61,3,104912,92.49,61.5,118.1,0,204,1.73,19,21,48,63
1193,61,4,104905,88.9,61.3,120.4,0,200,1.66,19,20,47,63
1194,61,5,104900,86.64,61.5,116,0,200,1.73,18,20,35,62
1195,61,6,104892,92.54,61.5,121.7,0,218,1.8,18,20,44,59
1196,61,7,104885,93.31,61.4,114.6,2156,199,1.74,19,21,48,61
1197,62,1,104879,87.89,61.4,121.8,0,197,1.62,19,21,42,63
1198,62,2,104875,89.03,61.2,117.6,0,198,1.69,19,20,41,59
1199,62,3,104870,97.63,61.2,116.7,0,197,1.69,18,20,48,62
1200,62,4,104865,82.11,61.3,123.4,0,192,1.56,18,19,47,62
1201,62,5,104862,91.39,61.2,120.7,0,196,1.63,18,20,37,63
1202,62,6,104855,88.45,61.3,117.5,0,195,1.66,18,19,44,60
1203,62,7,104847,97.68,61.2,121.8,2189,192,1.58,18,20,44,62
1204,63,1,104842,83.68,61.4,118.7,0,197,1.66,18,20,40,61
1205,63,2,104824,90.4,61.3,122.8,0,192,1.57,18,19,42,58
1206,63,3,104807,88.11,61.3,118.6,0,204,1.73,18,20,43,61
1207,63,4,104769,88.68,61.1,120.9,0,183,1.51,18,20,46,63
1208,63,5,104724,84.78,61.5,116.7,0,217,1.86,19,21,41,64
1209,63,6,104724,0,0,330.3,0,0,0,0,0,0,0
1210,63,7,104724,0,0,0,0,0,0,0,0,0,0
1211,64,1,0,0,0,0,0,0,0,0,0,0,0
1212,64,2,0,0,0,0,0,0,0,0,0,0,0
1213,11,5,109900,0,0,67.7,0,0,0,0,22.5,0,74
1214,11,6,109883,0,0,90.2,0,87,0.97,21.5,26.6,51,80
1215,11,7,109870,0,0,64.2,0,95,1.48,22,26.1,39,66
1216,12,1,109854,0,0,67.6,0,108,1.61,22,26,53,73
1217,12,2,109841,0,0,76.5,0,112,1.47,22,24,56,87
1218,12,3,109832,0,0,77.3,0,112,1.45,22,26,64,87
1219,12,4,109817,0,0,85.1,0,104,1.22,22,28,39,71
1220,12,5,109806,0,0,32.5,0,108,3.33,22,27,36,64
1221,12,6,109793,0,0,97.6,0,115,1.18,22,29,41,69
1222,12,7,109780,0,0,86.9,1158,119,1.38,22,26,46,69
1223,13,1,109773,0,0,83.3,0,113,1.36,22,29,51,73
1224,13,2,109752,0,0,81.6,0,111,1.37,23,73,61,81
1225,13,3,109736,0,0,79.1,0,106,1.35,22,27,67,82
1226,13,4,109722,0,0,77.1,0,104,1.36,22,27,57,74
1227,13,5,109711,0,0,79.7,0,105,1.33,22,28,51,73
1228,13,6,109693,0,0,79.8,0,109,1.38,22,28,47,70
1229,13,7,109681,0,0,78.9,1245,111,1.41,22.7,28.9,41,69
1230,14,1,109672,0,0,87.3,0,116,1.33,23,27,51,73
1231,14,2,109664,0,0,81.1,0,113,1.4,23,28,55,73
1232,14,3,109659,0,0,80.1,0,109,1.36,23,28,63,77
1233,14,4,109652,0,0,80.5,0,106,1.32,23,28,62,75
1234,14,5,109643,0,0,81.8,0,104,1.28,23,27,59,75
1235,14,6,109633,0,0,77.6,0,108,1.4,24,29,60,78
1236,14,7,109628,0,0,77.4,1351,110,1.43,24.5,27.9,55,71
1237,15,1,109621,0,0,79,0,109,1.39,23,26,58,75
1238,15,2,109615,0,0,78.1,0,103,1.33,23,27,56,71
1239,15,3,109609,0,0,78.3,0,100,1.29,23,27,60,74
1240,15,4,109604,0,0,77.6,0,102,1.32,23,27,58,76
